Tweet_text,Viral
Fox's Todd Starnes Bashes #MegynKelly: 'Are You Freaking Kidding Me?' http://t.co/Qw7Xw0awxO (VIDEO)  #GOPDebate http://t.co/XD19F7JMSI,0
"Megyn Kelly's snarky hot chick routine works on her show, but had no place at the #GOPDebate. She came off amateurish.",0
"#GOPDebate One critique: Not a debate as much as a ""get to know your candidates."" One Q per all the big problems in the world. Dissatisfying",0
@Jerusalem_Post Hope you watched how US Republicans condemned Obama on #IranDeal at the #GOPDebate. #MikeHuckabee's was the most blistering.,0
Thoughts on #GOPdebate: Trump had so much more time than everyone because he can't answer ?s succinctly. Or at all #NotTrump #anyonebut,0
On #immigrationreform #GOPDebate marcorubio: most are Central Americans not Mexicans (true) and he wants electronic monitoring systems Don'…,0
#GOPDebate’s Biggest Winners–And Losers http://t.co/dW6irephdM Latins Think All GOP Lost Because #ImmigrationReform #TNTVote #AINF #Latis…,0
#GOPDebate Am I the only one who noticed that Donald Trump admitted to bribing public officials?,0
"Remind me again, is it the winners that complain about the officiating #GOPDebate",0
"I don't know who runs @realDonaldTrump's Twitter feed, but Gawd...Grow up Donald! Put on your big boy pants and stop whining! #GOPDebate",0
@FoxNews failed @megynkelly appeared follish and @realDonaldTrump ROCKED the HOUSE!#GOPDebate  https://t.co/BUoYE6dNLl,0
"On social media conservatives expressed outrage at @megynkelly and @FoxNews for #GOPDebate ""friendly fire"" questions
http://t.co/Vpa9RIycA0",0
"They were treating lives as pawns.

Polices should stand or fall on their merit, not on their conservativeness. #GOPdebate  

It's telling.",0
Trump WOULD NOT take a Pledge NOT to run 3rd Party- DISQUALIFIED- GET OUT #Tcot #ccot #RedNationRising #GOPDebate,0
The format for the next #GOPDebate has to change. Make it 3hrs. 8:00 to 11:00 with all candidates on stage. We deserve this! #outnumbered,0
My favorite moment of the #GOPDebate is when @HillaryClinton was suggested to be the leader of progressives. 😂😂😂😂😂,0
"#GOPDebate Dead-eyed Walker,Granny Bush,Oozy Cruz,I'm-a-Big-Boy Rubio,Curly Paul, Smarmy Uncle Huck (+VP wannabees: Kasich,Carson &amp;Christie)",0
"Me: I'm a little hungover.
David: I think you had too many candidates. #GOPDebate",0
@ThePatriot143 @realDonaldTrump @FoxNews Trump didn't need a lot of rope to completely hang himself. He's an embarrassment. #GOPDebate,0
"@bmangh Then the mutants at the 
Democrat abortion fest will thrill you. #GOPDebate",0
Last night's debate made all of us feel little like we could be Jon Stewart #GOPDebate #JonVoyage,0
"""Dump The Duncald"" #Dunce #Donald #GOPDebate #Decision2016",0
#rubio mis-statement on abortion record will do him some harm among conservatives #GOPDebate,0
What...a bunch of jackwagons #GOPDebate #comedyoferrors  https://t.co/anUKB30eIi,0
@realDonaldTrump is a treat for us all to enjoy. #GOPDebate,0
@DWStweets references NH forum &amp; how only 1 of 14 mentioned income inequality #gopdebate #CityClub,0
"@PamelaGeller @AnnCoulter Kim/Kanye are great examples of Hillary's ""useful idiots"" that @RealBenCarson was referring to in #GOPDebate .",0
@megynkelly megyn must want to be invited to more celeb parties in New York. #GOPDebate #tcot,0
"#GOPDebate Such flailing&amp;whining about ""political correctness"" as a way to avoid answering any substantive Q on war/immigration/misogyny...",0
I bet Todd Palin consults Rand Paul on where to get his goatee trimmed when he visits KY #GOPDebate,0
Can we stop making sweeping statements about other candidates policies. There are no absolutes #GOPDebate,0
"RT @AllenWestRepub ""Twitter declares @CarlyFiorina the #GOPDebate winner  "" http://t.co/T1lDoQL94l",0
America in 2015 Doesn't Deserve Ben Carson http://t.co/pe4NrDzXoG via @ijreview @gop #gopdebate @realbencarson,0
"""I'm a new kind of Republican moving the party forward! But women shouldn't have control over their own bodies!"" ~ Republicans #GOPDebate",0
@DerrickBMartin: Stand-outs #GOPDebate   1.@marcorubio 2.@CarlyFiorina 3.@tedcruz 4.@RealBenCarson 5.@RickSantorum,0
@rushlimbaugh You are so #SpotOn Rush about t order coming down Fox to take out #Trump. #GOPDebate I knew it was true on 1st ? #Cruz2016,0
They seem to have an audience full of lefty righties. #GOPDebate,0
RT gov: Most-retweeted media Tweet of #GOPDebate: https://t.co/DV2E4jHXcS,0
"How To Be Filmed Murdering a Man, Cover It Up, Be Free On Bail, And Ask For Your Job Back @alternet http://t.co/o2psPH6MZv #GOPDebate #USA",0
I was surprisingly impressed with @marcorubio last night. Definitely is moving up my list of candidates! #GOPdebate,0
#GOPDebate Searched online. I just find crap raving about the debate and FoxNews. How many questions did each get? Or time per? #tcot Thks!,0
@AC360 @donnabrazile American people are not going to put up with #PCPolice feelings #trumptruth is the pulse of #AmericanVoters #GOPDebate,0
"RT @AllenWestRepub ""RT @oliverdarcy Debbie Wasserman-Schultz statement on #GOPDebate: 'GOP is solely focused on... http://t.co/ZLnHjwSWyh",0
"#GOPDebate: Meet Scott Walker’s Paranoid, Insurrectionist Adviser On Police Violence Against African... http://t.co/0QHLjkfnGg",0
@CarlyFiorina heard some  of your response from #GOPDebate . They were clear and to the point. Wish you good luck.,0
"Moment #Megyn Kelly Burns #DonaldTrump ""You Called #Women Fat Pigs, Disgusting animals"" #USA #GOPDEBATE
https://t.co/VViA1NUyLd via @YouTube",0
"Working on a huge #GOPDebate social data story. Some interesting trends, such as Trump not having the most tweeted-about moment last night.",0
@shutuphannuh I just convinced myself it was a very long SNL skit. If you look at it that way it's less terrifying. #GOPDebate,0
@dooley_dooley Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
Lmfao!!! @KingHilarities you'll find this very funny 😂😂😂😂😂😂 https://t.co/rHTbzSJKUe #GOPDebate #Republicandebate #Lmfao,0
Congrats @megynkelly 4 calling out @realDonaldTrump 4 being the #pig that he is! #NeverWillBePOTUS #GOPDebate #Bernie2016,0
#DeathByDemocrat   Anything goes. No morals. No values. No respect for others. Jerked up by the ears. #GOPDebate,0
Chris Wallace wanted Trump and Bush to throw some hands. #GOPDebate #DonaldTrump #JebBush http://t.co/Q3BpYSeSuE,0
I SAW that! He's SO good - Stands WAY OUT in this GOP crowd! CONNECTS with people like ME! #Rick2016 #GOPDebate  https://t.co/CjWUMdTdPW,0
it's scary how out of touch with the real world Republicans are. #GOPDebate,0
This was indeed one of Jeb's more curious statements last night. #GOPDebate  https://t.co/toUZFUii2h,0
Your wife @MELANIATRUMP looks exactly like @Caitlyn_Jenner. Get her a better plastic surgeon. #GOPDebate  https://t.co/w0kxqFX7cu,0
"In the #GOPdebate I noticed that they kept talking about policies in terms of being conservative or not, as opposed to good or not.",0
"Watching the #GOPDebate from last night. Ouf, it's tough hearing Donald Trump speak. Gonna be a long road to the Republican nomination.",0
@realDonaldTrump posted #MeanTweets about my boy @FrankLuntz. I'm glad he had the good taste to avoid ugly comments about hair. #GOPDebate,0
Who else saw the 10 Horsemen of the Apocalypse at the #GOPDebate last night?,0
Someone has something to say to @LindseyGrahamSC #GOPDebate  https://t.co/gMa5XoJqHY http://t.co/rJ0rZ1Zmn2,0
"Gov. Mike Huckabee @GovMikeHuckabee
.@FrankLuntz #GOPDebate analysis, ""Who won? @GovMikeHuckabee"" --&gt;... http://t.co/LDyp98eyZg",0
I'm pretty sure Trump's popularity indicates there are just as many Republicans trolling this primary as Democrats. #GOPDebate,0
@realDonaldTrump the other repubs didn't have attack orders bc @foxnews had the attack order. #gopdebate @rushlimbaugh,0
Regardless of who you think won the #GOPDebate the real loser was all of us.,0
The #GOPDebate is my new favorite comedy sitcom.,0
".@BorowitzReport assesses Walker's #GOPDebate performance, via @NewYorker: http://t.co/87P5EeW8W7",0
Look at that affirmative action letting that black man stand with those nine white guys @BenCarson2016 #GOPDebate,0
"""An Open Letter to @megynkelly: It's Not Too Late to Become a Feminist"" by @LynnBeisner #GOPDebate http://t.co/TYqj9T34Kg",0
"In the #GOPDebate, @megynkelly was asking candidates questions she thought the left would throw at them if they won the nomination. Smart!",0
Trump would put the POS in POTUS #GOPDebate #scary #ReallyAmerica,0
&gt;@realDonaldTrump has now spent more time attacking @megynkelly on Twitter than he spent on any #GOPdebate subject. http://t.co/L9WWPiEHdI,0
"Based on tweets about the #GOPDebate, it doesn’t even sound like the candidates touched on topics that matter.",0
I think @megynkelly fancies herself a kingmaker. #GOPDebate,0
Winners &amp; Losers of the Calamity in Cleveland (1st GOP presidential debate) last night. #GOPDebate #FoxNews http://t.co/jbqNXIF1Me,0
I see Marco Rubio is still thirsty. #TrumpchoseCrist #GOPDebate #youmadbro http://t.co/TX5hLqiT2R,0
Women were biggest losers last night @DWStweets #gopdebate #CityClub No mention of income inequality or even voters rights on 50th anniv,0
I've known Donald Trump was crazy ever since I saw my first bottle of Trump Ice. #DonaldTrump #GOPdebate http://t.co/vYjQt1fjYX,0
More #GOPDebate s pleeeease.  @FoxNews But no Jeb.  Fewer peeps and LOTS of questions.  Not about Rosie.  #Trump #Fiorina #Jindal #Gilmore,0
HOLY FUCK I think he did. #GOPDebate,0
"WATCH #MegynKelly Burns #DonaldTrump 'You Called #Women Fat Pigs &amp; Digusting Animals' #USA #GOPDEBATE
https://t.co/VViA1NUyLd via @YouTube",0
#RandPaul Gets Less Than Half the Time of ‘#TheDonald’ During #GOPDebate:  http://t.co/pQeDCJOVWw  #RandPaul2016 http://t.co/FUwGuV5CQF,0
@Destinmurphy #JonVoyage yeah whatevs. Did you see that #GOPDebate tho? 😩,0
"The accuracy of it is mind blowing...
#GOPDebate http://t.co/xSXTYuykwp",0
"And for the record, the #GOPDebate was NOT a debate.  It was Fox and the Koch bros interviewing each candidate.  It was a FARCE. Vote Bernie",0
"#Trump lowered the bar for #Jeb, who smacked his head into it  #GOPClownCar #GOPDebate",0
Trump shows his true colors at the GOP debate - http://t.co/BWIpvDCMQy #GOPDebate #Trump #Garybusey,0
#GOPDebate @FoxNews @realDonaldTrump  in 2004 you called a woman a nickel&amp;dime whore. Do you stand by that statement now running for POTUS?,0
@ChrisChristie to @RandPaul:  after all youre just on committees and more privy about secret information than i am #jealousmuch  #GOPDebate,0
Best summary of the #GOPdebate that I've encountered @girlwithnojob https://t.co/Fufean0xkW,0
#GOPdebate was just a bunch of non-answers and one liners. How is the public supposed to be informed and vote responsibly with this crap?,0
"Really, Marco Rubio won last night's #GOPDebate? Which debate was I watching?",0
@realDonaldTrump #MakeAmericaGreatAgain #GOPDebate #TrumpForPresident  I put this together for you. http://t.co/TZtK7BC1rm via @chirbit,0
@Veribatim Agreed. I think Walker under performed at the #GOPDebate. Disappointing as he is who I'm leaning towards. #UnaffiliatedStill,0
@HumanityRead Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,0
"@optionmonster @bpeck @HalftimeReport yes the logos were all over the screen, but the actual #GOPDebate feed on Facebook was awful.",0
"I will support the eventual GOP candidate over Bernie the Socialist, Hillary the Habitual Liar or Biden the Buffoon.  #GOPDebate",0
That debate was a joke #GOPDebate,0
Because of @FoxNews the American People truly learned nothing from the #GOPDebate. Such irrelevant questions asked by the moderators.#Fail,0
Did Donald Trump just openly admit to buying candidates ....? #GOPDebate,0
bottom line is that i will vote for any of the candidates last night over @HillaryClinton #GOPDebate,0
"http://t.co/a5Oe7jfBwx

We're talking #GOPDebate, #JonVoyage &amp; more on #LiveFromE now. Watch: http://t.co/Gs14WRCChI

— E! News (ENews)…",0
All hail The Supreme Being Ronald Jesus Reagan #GOPDebate,0
Trump should do like Obama and refuse to communicate with #PoxNews for saying anything he doesn't like.  #GOPDebate,0
That #GOPDebate last night was ridiculously biased against @realDonaldTrump the moderators were very unprofessional.,0
"""You once told a contestant on Celebrity Apprentice it would be a pretty picture to see her on her knees"" 

OMFG #GOPdebate",0
5 Major Takeaways from the #GOPDebate: http://t.co/WUxoZh5TiK #TCCUS,0
OMG what a movie https://t.co/j2pAkc9u9y … #PUSO2019 #SilopidePolisTeroerueVar #SMINC #GOPDebate #JonVoyage #MyMotherAlwaysToldMe 1087,0
@megynkelly Trump simply can't be harmed by his own impolitik statements. It's like trying to drown Aquaman. #GOPDebate #DonaldTrump,0
17 candidates + #Trump makes the #GOPDebate interesting for a change! Top 10 moments from Thursday's debate http://t.co/1069hw6pbl,0
#GOPDebate - live report from Jefferson's.  http://t.co/FlowHTLihO http://t.co/fKFYtS8F23,0
This #GOPDebate is keeping the spray tan industry alive and thriving! #bringingjobs,0
I want to RT all of @Refinery29 #GOPDebate tweets. There is nothing better on this Friday.,0
“@bennydiego: The unplanned parenthood. #foxnews #gopdebate http://t.co/C1fFLfYReu”,0
"Wouldn't debates be interesting if the questions were just asked, and whoever wanted to answer did. True personalities would show #GOPDebate",0
"Trump Supporters ❤️ To Attack Other Conservative Followers 😳
#GOPDebate",0
Republicans are turning on Fox News and it is AWESOME!!!! #GOPDebate,0
@schmitte @RunningQuack93 @kendallclb it was indeed a good source of laughter and concern. #GOPDebate #OMGOP,0
"New game! 1 person CAN'T win. Players close eyes &amp; try to find them by saying ""Marco"", &amp; waiting for the loser to reply, ""Rubio"". #GOPDebate",0
Unreleased footage of #RandPaul at the #GOPdebate last night. https://t.co/GEgoIrIeai,0
Marco Rubio debating like a champ. #partyofthefuture #GOPDebate,0
"Carly Fiorina is really impressive, I hope she can get more press and gain some steam. #GOPDebate",0
Why did I have to be at a campground on the day of the first #GOPDebate?,0
"Use ""fewer"" when you can count it, ""less"" when you can't. Freshman Comp 1. Just saying… #GOPDebate #WhenPoliticiansSpeak",0
Only person @realDonaldTrump had a problem with is @megynkelly -Trump has issues with women He doesn't respect women #GOPDebate #msnbc #cnn,0
"#gopdebate Marco Rubio was asked after the debate, Q: how would you create jobs? A: Tax cuts 4 rich &amp; modify social security &amp; Medicare. : /",0
@joshtpm #GOPDebate Mission Statement: Tell more people that U love them U never know how much they might need it -C Brogan,0
"Boffo early ratings for #GOPDebate: 16% of US households tuned in, 2x the old record. More: http://t.co/FEFIOelxnL http://t.co/4AQNYhWC64",0
Do you really think it's a coincidence that so many Fox News employees are defending Megyn Kelly right now? Orders. #tcot #GOPDebate,0
